date,open,high,low,close,volume,value
2025-08-24 09:00:00,6617000.0,6845000.0,6550000.0,6634000.0,106471.57981683,709330481197.7029
2025-08-25 09:00:00,6634000.0,6671000.0,6160000.0,6197000.0,141498.38833224,907205408322.7616
2025-08-26 09:00:00,6197000.0,6481000.0,6091000.0,6444000.0,109464.41595673,688984385732.2004
2025-08-27 09:00:00,6443000.0,6500000.0,6268000.0,6308000.0,75105.36384434,481708490425.83344
2025-08-28 09:00:00,6309000.0,6440000.0,6200000.0,6286000.0,60487.64577139,382953025570.40967
2025-08-29 09:00:00,6286000.0,6294000.0,5991000.0,6121000.0,106820.73215115,653497419800.4542
2025-08-30 09:00:00,6122000.0,6164000.0,5934000.0,6100000.0,49998.27028477,303258884140.91174
2025-08-31 09:00:00,6101000.0,6250000.0,6097000.0,6114000.0,50204.37322369,311243494801.25464
2025-09-01 09:00:00,6114000.0,6250000.0,5923000.0,6025000.0,79154.97480709,482083853578.13184
2025-09-02 09:00:00,6026000.0,6135000.0,5951000.0,6027000.0,72085.90045342,435409929666.00464
2025-09-03 09:00:00,6030000.0,6213000.0,5974000.0,6164000.0,60822.31430829,370710823233.2787
2025-09-04 09:00:00,6164000.0,6213000.0,6000000.0,6039000.0,52040.89940365,317633707683.14954
2025-09-05 09:00:00,6040000.0,6258000.0,5983000.0,6030000.0,86642.86725439,527868377767.933
2025-09-06 09:00:00,6029000.0,6054000.0,5970000.0,5990000.0,22968.03918758,138054218337.77374
2025-09-07 09:00:00,5990000.0,6037000.0,5982000.0,6014000.0,24522.71363204,147263973716.58014
2025-09-08 09:00:00,6015000.0,6087000.0,5980000.0,6000000.0,54099.54166782,325411461667.4861
2025-09-09 09:00:00,6000000.0,6072000.0,5965000.0,6002000.0,51768.32690444,311231041481.6231
2025-09-10 09:00:00,6001000.0,6178000.0,5985000.0,6056000.0,65932.28270406,399757982466.52936
2025-09-11 09:00:00,6056000.0,6230000.0,6042000.0,6196000.0,74294.77526974,456607191857.07996
2025-09-12 09:00:00,6196000.0,6557000.0,6190000.0,6539000.0,72127.65275987,457717802979.829
2025-09-13 09:00:00,6538000.0,6609000.0,6377000.0,6471000.0,60212.46658856,391880765632.99414
2025-09-14 09:00:00,6472000.0,6500000.0,6355000.0,6403000.0,32037.71407899,206067597007.25595
2025-09-15 09:00:00,6403000.0,6474000.0,6237000.0,6304000.0,47023.77058418,297747584513.8777
2025-09-16 09:00:00,6304000.0,6325000.0,6184000.0,6261000.0,45638.98319997,284999309729.2805
2025-09-17 09:00:00,6261000.0,6419000.0,6180000.0,6358000.0,54263.66483327,340992610507.8865
2025-09-18 09:00:00,6358000.0,6440000.0,6323000.0,6365000.0,42744.80594295,272722209669.37106
2025-09-19 09:00:00,6365000.0,6411000.0,6221000.0,6272000.0,37913.99193469,239220355066.75208
2025-09-20 09:00:00,6272000.0,6306000.0,6252000.0,6287000.0,16379.72197412,102822423051.09653
2025-09-21 09:00:00,6286000.0,6293000.0,6230000.0,6231000.0,16291.22173221,101990114440.7379
2025-09-22 09:00:00,6231000.0,6245000.0,5897000.0,5994000.0,117483.51164217,703887276994.0693
2025-09-23 09:00:00,5994000.0,6019000.0,5854000.0,5932000.0,40871.39605637,243123681104.74295
2025-09-24 09:00:00,5933000.0,5977000.0,5831000.0,5889000.0,35715.9768436,211152829544.5041
2025-09-25 09:00:00,5890000.0,5903000.0,5565000.0,5619000.0,95599.57021992,547740868348.7305
2025-09-26 09:00:00,5619000.0,5840000.0,5618000.0,5817000.0,61358.28520663,351333173655.25226
2025-09-27 09:00:00,5817000.0,5818000.0,5716000.0,5781000.0,14940.42185502,86234858871.92361
2025-09-28 09:00:00,5782000.0,5932000.0,5727000.0,5931000.0,23795.46652588,138351159208.9621
2025-09-29 09:00:00,5931000.0,6038000.0,5842000.0,6009000.0,36958.91141701,219367997594.20197
2025-09-30 09:00:00,6009000.0,6048000.0,5880000.0,5918000.0,29411.48413252,175148812327.66733
2025-10-01 09:00:00,5919000.0,6180000.0,5900000.0,6176000.0,48978.72914199,297377749893.6311
2025-10-02 09:00:00,6173000.0,6377000.0,6139000.0,6349000.0,52875.26710706,330486185132.0449
2025-10-03 09:00:00,6349000.0,6480000.0,6276000.0,6396000.0,53562.29392409,341126880575.3196
2025-10-04 09:00:00,6396000.0,6433000.0,6340000.0,6411000.0,26288.29447501,168015255596.8331
2025-10-05 09:00:00,6411000.0,6550000.0,6381000.0,6473000.0,44662.79097685,289225677033.7723
2025-10-06 09:00:00,6471000.0,6709000.0,6455000.0,6672000.0,48927.13818115,322130864714.2393
2025-10-07 09:00:00,6672000.0,6793000.0,6426000.0,6432000.0,95851.94132575,633572893719.7845
2025-10-08 09:00:00,6433000.0,6553000.0,6426000.0,6530000.0,45114.32455106,293014114817.82367
2025-10-09 09:00:00,6525000.0,6542000.0,6292000.0,6375000.0,64589.22955365,412087037498.1972
2025-10-10 09:00:00,6376000.0,6415000.0,5565000.0,5900000.0,195889.51556067,1178224406326.2007
2025-10-11 09:00:00,5900000.0,5983000.0,5634000.0,5777000.0,106966.5970071,621630852880.0232
2025-10-12 09:00:00,5777000.0,6287000.0,5677000.0,6275000.0,118717.34080711,717450542902.5002
2025-10-13 09:00:00,6275000.0,6370000.0,6085000.0,6314000.0,68277.45701991,426756946950.60376
2025-10-14 09:00:00,6315000.0,6355000.0,5930000.0,6197000.0,104741.29268243,640197531220.7365
2025-10-15 09:00:00,6199000.0,6300000.0,6007000.0,6061000.0,52498.17303908,323156660428.65686
2025-10-16 09:00:00,6066000.0,6178000.0,5889000.0,5955000.0,53288.36809392,321532759872.03937
2025-10-17 09:00:00,5957000.0,6030000.0,5680000.0,5889000.0,91033.99740922,528964778230.0348
2025-10-18 09:00:00,5891000.0,5982000.0,5867000.0,5937000.0,20394.0983391,120872159002.17654
2025-10-19 09:00:00,5939000.0,6110000.0,5835000.0,6040000.0,37285.62765462,223027685865.77557
2025-10-20 09:00:00,6040000.0,6136000.0,5906000.0,5973000.0,47795.02502884,288196726391.6699
2025-10-21 09:00:00,5974000.0,6100000.0,5801000.0,5837000.0,64045.9147134,378964247519.20795
2025-10-22 09:00:00,5838000.0,5862000.0,5691000.0,5768000.0,48950.92214083,283169095166.01514
2025-10-23 09:00:00,5768000.0,5895000.0,5746000.0,5804000.0,35561.42477091,206548240822.80283
2025-10-24 09:00:00,5806000.0,6000000.0,5790000.0,5869000.0,48986.53196054,288416807224.0213
2025-10-25 09:00:00,5869000.0,5900000.0,5845000.0,5891000.0,16231.99731658,95342283760.41249
2025-10-26 09:00:00,5891000.0,6173000.0,5857000.0,6149000.0,45239.47008143,272143924164.52606
2025-10-27 09:00:00,6150000.0,6272000.0,6070000.0,6096000.0,55503.68803342,342682531951.50226
2025-10-28 09:00:00,6097000.0,6148000.0,5900000.0,5940000.0,45713.43765398,276180485115.4204
2025-10-29 09:00:00,5940000.0,5992000.0,5800000.0,5839000.0,43747.1097889,258270755370.46915
2025-10-30 09:00:00,5839000.0,5900000.0,5610000.0,5769000.0,58241.20624073,335690583144.6368
2025-10-31 09:00:00,5770000.0,5843000.0,5715000.0,5768000.0,25536.92310258,147393040817.87646
2025-11-01 09:00:00,5768000.0,5816000.0,5742000.0,5770000.0,11196.52480004,64576905571.19446
2025-11-02 09:00:00,5771000.0,5814000.0,5720000.0,5798000.0,14722.82312102,84887623108.43015
