date,open,high,low,close,volume,value
2025-07-20 09:00:00,1136.0,1195.0,1127.0,1171.0,55829336.69978022,65032991012.586975
2025-07-21 09:00:00,1170.0,1265.0,1149.0,1214.0,81480923.85109656,99005765984.28595
2025-07-22 09:00:00,1214.0,1239.0,1164.0,1225.0,76499310.26337945,91656714605.66284
2025-07-23 09:00:00,1225.0,1226.0,1071.0,1111.0,85355122.4309021,97411311359.32832
2025-07-24 09:00:00,1114.0,1137.0,1030.0,1094.0,69370669.94375066,75447571665.32416
2025-07-25 09:00:00,1096.0,1119.0,1068.0,1112.0,50375172.13493863,55121353491.56709
2025-07-26 09:00:00,1112.0,1142.0,1104.0,1119.0,23926839.56927548,26916905880.203663
2025-07-27 09:00:00,1119.0,1145.0,1113.0,1133.0,31906911.07357673,35976856298.80132
2025-07-28 09:00:00,1133.0,1161.0,1085.0,1092.0,45623756.92914574,51306385639.73444
2025-07-29 09:00:00,1092.0,1112.0,1067.0,1085.0,30628794.37802363,33348863399.572193
2025-07-30 09:00:00,1084.0,1089.0,1026.0,1056.0,34644064.43921715,36764767849.57768
2025-07-31 09:00:00,1058.0,1088.0,1028.0,1030.0,26779912.01583616,28368068989.26277
2025-08-01 09:00:00,1032.0,1032.0,978.0,996.0,49029584.97270347,49458206415.84884
2025-08-02 09:00:00,997.0,1015.0,966.0,975.0,28243484.40335539,27967891519.76169
2025-08-03 09:00:00,975.0,1024.0,961.0,1022.0,21879509.02102585,21919788016.197666
2025-08-04 09:00:00,1022.0,1058.0,1016.0,1051.0,20067869.05939885,20804053644.521973
2025-08-05 09:00:00,1051.0,1062.0,1003.0,1018.0,22777956.13849754,23546315091.07639
2025-08-06 09:00:00,1018.0,1042.0,995.0,1032.0,15358575.95917556,15582243659.622192
2025-08-07 09:00:00,1031.0,1087.0,1024.0,1085.0,26305808.41090162,27722154202.08091
2025-08-08 09:00:00,1084.0,1108.0,1072.0,1085.0,49662658.94224158,54227312300.0332
2025-08-09 09:00:00,1087.0,1126.0,1084.0,1106.0,41994361.87592462,46597575734.03459
2025-08-10 09:00:00,1106.0,1145.0,1076.0,1100.0,43936922.03861153,48619837494.933876
2025-08-11 09:00:00,1102.0,1139.0,1060.0,1071.0,47331314.04974146,52175558588.02424
2025-08-12 09:00:00,1070.0,1170.0,1057.0,1152.0,54096874.8772135,60171175249.256714
2025-08-13 09:00:00,1152.0,1255.0,1140.0,1231.0,80930495.31659913,96342754988.85428
2025-08-14 09:00:00,1232.0,1395.0,1223.0,1290.0,461555275.51908755,601358980630.834
2025-08-15 09:00:00,1289.0,1346.0,1268.0,1323.0,236163462.0208611,308494704132.2322
2025-08-16 09:00:00,1322.0,1359.0,1250.0,1279.0,150702893.3234583,196481991760.6713
2025-08-17 09:00:00,1280.0,1366.0,1257.0,1335.0,138681645.1375411,183442358278.32556
2025-08-18 09:00:00,1335.0,1346.0,1245.0,1283.0,136891624.0458917,175893801314.14148
2025-08-19 09:00:00,1282.0,1325.0,1175.0,1181.0,146112268.89707375,183614714471.25436
2025-08-20 09:00:00,1181.0,1239.0,1171.0,1226.0,106307444.07639931,127738005988.09589
2025-08-21 09:00:00,1226.0,1243.0,1190.0,1195.0,64289955.94774294,78219071792.30042
2025-08-22 09:00:00,1195.0,1299.0,1153.0,1285.0,149396237.86635804,184759437391.59924
2025-08-23 09:00:00,1285.0,1299.0,1234.0,1265.0,75982680.52992328,96214100774.82324
2025-08-24 09:00:00,1266.0,1328.0,1235.0,1264.0,93729934.97085308,118992265168.26686
2025-08-25 09:00:00,1263.0,1289.0,1175.0,1185.0,107851324.87919092,132562694482.55524
2025-08-26 09:00:00,1185.0,1221.0,1172.0,1215.0,56118847.76132091,66940580826.64453
2025-08-27 09:00:00,1215.0,1224.0,1186.0,1191.0,43492670.93824757,52526747416.23702
2025-08-28 09:00:00,1190.0,1223.0,1178.0,1196.0,51319216.11523321,61751647622.423485
2025-08-29 09:00:00,1195.0,1207.0,1137.0,1161.0,69662421.8151325,80963073881.52599
2025-08-30 09:00:00,1161.0,1178.0,1126.0,1146.0,31295142.99469477,35981290381.86984
2025-08-31 09:00:00,1147.0,1169.0,1130.0,1132.0,24316439.39315077,27917453874.054905
2025-09-01 09:00:00,1131.0,1174.0,1095.0,1119.0,72913444.35073332,82657530440.56667
2025-09-02 09:00:00,1119.0,1165.0,1113.0,1164.0,36303512.45531811,41279927469.05112
2025-09-03 09:00:00,1164.0,1172.0,1151.0,1160.0,27668539.79601359,32125231320.046963
2025-09-04 09:00:00,1160.0,1167.0,1128.0,1136.0,23421004.02335807,26777658327.76277
2025-09-05 09:00:00,1135.0,1183.0,1128.0,1163.0,34619194.44125002,40147385966.0206
2025-09-06 09:00:00,1163.0,1170.0,1144.0,1148.0,11219282.82166902,12965455570.329533
2025-09-07 09:00:00,1148.0,1172.0,1145.0,1166.0,16404036.79133284,19037894500.807396
2025-09-08 09:00:00,1164.0,1209.0,1159.0,1206.0,33299394.11681207,39501788699.1195
2025-09-09 09:00:00,1206.0,1242.0,1190.0,1205.0,38379110.49068826,46635244705.95399
2025-09-10 09:00:00,1205.0,1246.0,1200.0,1234.0,37059885.59364954,45438824688.429146
2025-09-11 09:00:00,1235.0,1249.0,1209.0,1242.0,43394479.40125226,53362091827.58249
2025-09-12 09:00:00,1242.0,1273.0,1231.0,1273.0,46342500.38729761,57990602438.12323
2025-09-13 09:00:00,1273.0,1321.0,1266.0,1290.0,69173050.45084962,89497710182.23929
2025-09-14 09:00:00,1290.0,1293.0,1222.0,1236.0,44262937.56149958,55525773048.37882
2025-09-15 09:00:00,1235.0,1253.0,1190.0,1203.0,46577117.53321257,56514450208.93118
2025-09-16 09:00:00,1202.0,1228.0,1189.0,1223.0,24107867.37943568,29109411373.069492
2025-09-17 09:00:00,1222.0,1275.0,1201.0,1267.0,35856914.9312568,44056493900.44261
2025-09-18 09:00:00,1265.0,1299.0,1250.0,1283.0,44491979.29208319,56660289631.90514
2025-09-19 09:00:00,1283.0,1300.0,1245.0,1250.0,42471778.29436076,53784924178.77481
2025-09-20 09:00:00,1249.0,1269.0,1246.0,1254.0,22980170.72179814,28847276281.76121
2025-09-21 09:00:00,1253.0,1261.0,1229.0,1241.0,25968598.14053912,32304636331.9784
2025-09-22 09:00:00,1240.0,1244.0,1151.0,1178.0,69026534.79836532,81763009280.60081
2025-09-23 09:00:00,1178.0,1185.0,1142.0,1149.0,29344029.76270229,34199607223.219944
2025-09-24 09:00:00,1148.0,1177.0,1130.0,1154.0,24155305.32804634,27938496563.38418
2025-09-25 09:00:00,1154.0,1156.0,1101.0,1108.0,35648137.40517613,40171246486.55552
2025-09-26 09:00:00,1108.0,1142.0,1102.0,1142.0,32297853.26336095,36384872093.20106
2025-09-27 09:00:00,1142.0,1143.0,1117.0,1125.0,10258246.83564892,11574178088.560274
2025-09-28 09:00:00,1125.0,1161.0,1104.0,1159.0,11229937.70622942,12645630406.959976
2025-09-29 09:00:00,1158.0,1166.0,1130.0,1150.0,24611705.33829395,28279806219.109436
2025-09-30 09:00:00,1150.0,1160.0,1118.0,1152.0,18302223.88524023,20853478599.139507
2025-10-01 09:00:00,1151.0,1209.0,1141.0,1209.0,27976910.52892088,32932887071.549656
2025-10-02 09:00:00,1209.0,1239.0,1190.0,1234.0,34243062.25042312,41628045676.96292
2025-10-03 09:00:00,1233.0,1259.0,1207.0,1228.0,28830940.51866805,35364596675.360855
2025-10-04 09:00:00,1227.0,1233.0,1192.0,1202.0,19375752.16274399,23443825074.3857
2025-10-05 09:00:00,1202.0,1253.0,1187.0,1202.0,42556845.43424058,52020316771.030396
2025-10-06 09:00:00,1202.0,1250.0,1195.0,1242.0,30189340.88735349,36965401333.90803
2025-10-07 09:00:00,1242.0,1253.0,1185.0,1187.0,41463953.34188326,50490973570.27191
2025-10-08 09:00:00,1188.0,1229.0,1179.0,1210.0,27771758.53794155,33219098647.027363
2025-10-09 09:00:00,1209.0,1213.0,1171.0,1190.0,25103362.8110709,29761906195.93217
2025-10-10 09:00:00,1189.0,1198.0,933.0,998.0,121662382.55541463,127582113017.22342
2025-10-11 09:00:00,998.0,1039.0,949.0,973.0,93221854.4367679,92669869140.76437
