date,open,high,low,close,volume,value
2025-07-20 09:00:00,631.1,647.3,624.0,631.9,106927757.60556708,68104746310.07111
2025-07-21 09:00:00,631.8,670.0,622.5,645.0,192614311.823269,126023614254.07274
2025-07-22 09:00:00,645.4,650.5,611.5,639.3,108502516.16028483,68425775260.22596
2025-07-23 09:00:00,639.3,645.6,557.9,584.3,145906263.11712426,88174648255.46227
2025-07-24 09:00:00,584.0,608.5,543.3,577.3,131973675.54256223,76397334010.91338
2025-07-25 09:00:00,578.1,590.2,557.6,587.7,70606794.58368394,40567393312.472755
2025-07-26 09:00:00,587.7,609.2,584.0,594.0,62545028.73979067,37483506842.62274
2025-07-27 09:00:00,594.2,628.0,592.7,604.9,88602497.07618575,53854534295.27216
2025-07-28 09:00:00,604.9,615.3,574.1,577.7,79470328.22965425,47502083865.016014
2025-07-29 09:00:00,577.7,597.2,570.0,582.6,47173213.33827019,27516607279.828644
2025-07-30 09:00:00,582.6,585.9,550.4,565.0,47134070.68211754,26928167109.566402
2025-07-31 09:00:00,564.0,591.0,559.0,559.0,50086834.81620907,28831614128.525127
2025-08-01 09:00:00,559.0,560.0,525.7,534.0,64729845.3681273,35293281215.86256
2025-08-02 09:00:00,534.0,547.0,509.0,513.0,36518935.28037341,19225084286.1953
2025-08-03 09:00:00,514.0,563.0,505.0,560.0,57080313.95016344,30845477995.38999
2025-08-04 09:00:00,560.0,589.0,556.0,575.0,100544647.88612516,57982619733.39071
2025-08-05 09:00:00,576.0,586.0,550.0,555.0,62764391.32564505,35613334726.199974
2025-08-06 09:00:00,555.0,561.0,539.0,557.0,44163513.84220575,24270659115.409508
2025-08-07 09:00:00,557.0,607.5,553.0,606.0,99428291.3097591,57843531388.41991
2025-08-08 09:00:00,606.0,647.0,601.0,616.0,234751289.74933243,147248704028.0885
2025-08-09 09:00:00,617.0,627.0,611.0,614.0,98210101.71582279,60890355896.95946
2025-08-10 09:00:00,615.0,627.0,593.0,610.0,79853727.07443567,48720079621.39516
2025-08-11 09:00:00,610.0,631.0,590.0,596.0,109222218.35597795,67041378369.61792
2025-08-12 09:00:00,596.0,622.0,593.0,615.0,79748129.2026864,48384091476.29615
2025-08-13 09:00:00,615.0,626.0,604.0,617.0,84894470.98695442,52201363035.51862
2025-08-14 09:00:00,617.0,642.0,574.0,589.0,169233222.37542766,102852501347.85358
2025-08-15 09:00:00,590.0,605.0,575.0,601.0,53961267.92225528,31993821027.088074
